Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Q-value	Score	Reporter intensity 0	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity not corrected 0	Reporter intensity not corrected 1	Reporter intensity not corrected 2	Reporter intensity not corrected 3	Reporter intensity not corrected 4	Reporter intensity not corrected 5	Reporter intensity count 0	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Intensity	MS/MS Count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Acetyl (K) site IDs	Deamidation (NQ) site IDs	Oxidation (M) site IDs	Acetyl (K) site positions	Deamidation (NQ) site positions	Oxidation (M) site positions
F6ZDS4	F6ZDS4	4	4	4	Nucleoprotein TPR	Tpr	>F6ZDS4 Nucleoprotein TPR OS=Mus musculus OX=10090 GN=Tpr PE=1 SV=1	1	4	4	4	1.9	1.9	1.9	273.99	2431	2431	3		2	1	2	0	41.132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				47	230;1613;2585;3144	True;True;True;True	250;1752;2824;3452	381;382;2563;4081;4980	395;396;2646;4205;5121	396;2646;4205;5121	94;95;96;97			551;797;822;999		
F7A4A7	F7A4A7	1	1	1	Otogelin-like protein	Otogl	>F7A4A7 Otogelin-like protein OS=Mus musculus OX=10090 GN=Otogl PE=1 SV=1	1	1	1	1	0.5	0.5	0.5	260.93	2325	2325	2		1			0.0029985	5.9726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				48	2378	True	2569	3720	3840	3840		3;146			1291;1296	
F8VPU2	F8VPU2	1	1	1	FERM, RhoGEF and pleckstrin domain-containing protein 1	Farp1	>F8VPU2 FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Farp1 PE=1 SV=1	1	1	1	1	1.2	1.2	1.2	118.87	1048	1048	3			2		0	9.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				49	2129	True	2311	3359;3360	3466;3467	3466	98			704		
G3X982	G3X982	1	1	1	Aldehyde oxidase 3	Aox3	>G3X982 Aldehyde oxidase 3 OS=Mus musculus OX=10090 GN=Aox3 PE=1 SV=1	1	1	1	1	0.5	0.5	0.5	146.9	1335	1335	3			1		0.0030465	6.0169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				50	1565	True	1698	2487	2567	2567	99			797		
G5E829;Q6Q477;Q9R0K7	G5E829;Q6Q477;Q9R0K7	2;1;1	2;1;1	2;1;1	Calcium-transporting ATPase;Plasma membrane calcium-transporting ATPase 2	Atp2b1;Atp2b4;Atp2b2	>G5E829 Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1;>Q6Q477 Plasma membrane calcium-transporting ATPase 4 OS=Mus musculus OX=10090 GN=Atp2b4 PE=1 SV=1;>Q9R0K7 Plasma membrane calcium-transporting ATPase 2 OS=M	3	2	2	2	1.6	1.6	1.6	134.75	1220	1220;1205;1198	3		1		1	0	12.891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				51	1006;3043	True;True	1088;3340	1577;4808	1616;4946	1616;4946	100;101			609;773		
G5E870	G5E870	1	1	1	E3 ubiquitin-protein ligase TRIP12	Trip12	>G5E870 E3 ubiquitin-protein ligase TRIP12 OS=Mus musculus OX=10090 GN=Trip12 PE=1 SV=1	1	1	1	1	0.6	0.6	0.6	224.13	2025	2025	2		1			0.0054164	5.7184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				52	1992	True	2170	3175	3278	3278	102			137		
G5E8K5	G5E8K5	1	1	1	Ankyrin-3	Ank3	>G5E8K5 Ankyrin-3 OS=Mus musculus OX=10090 GN=Ank3 PE=1 SV=1	1	1	1	1	0.6	0.6	0.6	214.06	1961	1961	2		1			0.0029873	5.9665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				53	2476	True	2708	3926	4048	4048	103			260		
O08528	O08528	1	1	1	Hexokinase-2	Hk2	>O08528 Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1	1	1	1	1	0.8	0.8	0.8	102.53	917	917	1	1				0.0031128	6.0823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				54	1817	True	1978	2900	2996	2996	104			419		
O08529	O08529	1	1	1	Calpain-2 catalytic subunit	Capn2	>O08529 Calpain-2 catalytic subunit OS=Mus musculus OX=10090 GN=Capn2 PE=1 SV=4	1	1	1	1	1.3	1.3	1.3	79.871	700	700	1	1				0.00082034	6.2458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				55	1650	True	1793	2629	2718	2718	105			629		
O08553;O35098	O08553	4;1	4;1	4;1	Dihydropyrimidinase-related protein 2	Dpysl2	>O08553 Dihydropyrimidinase-related protein 2 OS=Mus musculus OX=10090 GN=Dpysl2 PE=1 SV=2	2	4	4	4	8.2	8.2	8.2	62.277	572	572;572	3.67		1		5	0	30.788	3520.7	3787.2	3216.8	3066.9	3045.3	2839.5	3520.7	3787.2	3216.8	3066.9	3045.3	2839.5	2	2	2	2	2	2	10578000	2				56	314;1255;1923;2267	True;True;True;True	341;1357;2094;2453	520;1973;1974;3056;3057;3555	535;2035;2036;3156;3157;3665	535;2036;3156;3665	106;107;108			20;345;472		
O08584;Q6GQR8;Q6PD29;Q61751;Q9QXT9;Q07230;O70230	O08584;Q6GQR8;Q6PD29;Q61751;Q9QXT9;Q07230;O70230	1;1;1;1;1;1;1	1;1;1;1;1;1;1	1;1;1;1;1;1;1	Krueppel-like factor 6;Zinc finger protein 329;Zinc finger protein 513;Zinc finger protein 354A;Zinc finger protein 354B;Zinc finger and SCAN domain-containing protein 2;Zinc finger protein 143	Klf6;Znf329;Znf513;Znf354a;Znf354b;Zscan2;Znf143	>O08584 Krueppel-like factor 6 OS=Mus musculus OX=10090 GN=Klf6 PE=2 SV=3;>Q6GQR8 Zinc finger protein 329 OS=Mus musculus OX=10090 GN=Znf329 PE=1 SV=2;>Q6PD29 Zinc finger protein 513 OS=Mus musculus OX=10090 GN=Znf513 PE=1 SV=2;>Q61751 Zinc finger protein 	7	1	1	1	3.2	3.2	3.2	31.877	283	283;522;541;572;601;614;638	4				2	0	6.7325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				57	3167	True	3476	5014;5015	5155;5156	5155	109			228		
O08585	O08585	1	1	1	Clathrin light chain A	Clta	>O08585 Clathrin light chain A OS=Mus musculus OX=10090 GN=Clta PE=1 SV=2	1	1	1	1	4.3	4.3	4.3	25.604	235	235	2		1			0.0089059	5.5743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				58	2126	True	2308	3356	3463	3463	110			210		
O08599	O08599	1	1	1	Syntaxin-binding protein 1	Stxbp1	>O08599 Syntaxin-binding protein 1 OS=Mus musculus OX=10090 GN=Stxbp1 PE=1 SV=2	1	1	1	1	1.3	1.3	1.3	67.568	594	594	3			1		0.003574	5.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				59	1560	True	1692	2477	2556	2556	111			20		
O08638	O08638	18	8	8	Myosin-11	Myh11	>O08638 Myosin-11 OS=Mus musculus OX=10090 GN=Myh11 PE=1 SV=1	1	18	8	8	8.4	4.1	4.1	227.03	1972	1972	2.83	2	2	4	4	0	70.326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				60	5;173;369;411;420;754;779;1623;1704;2131;2438;2470;2514;2614;2759;3295;3449;3513	True;True;False;False;False;False;True;True;False;True;False;False;True;False;True;False;False;True	5;187;403;452;462;817;842;1764;1765;1855;2313;2656;2657;2702;2750;2857;3017;3613;3777;3849	6;7;276;277;615;679;694;1186;1220;2584;2585;2714;3362;3845;3846;3847;3848;3849;3850;3919;3983;4126;4127;4370;4371;5199;5422;5512	6;7;281;282;635;701;718;1219;1253;2669;2670;2806;3469;3965;3966;3967;3968;3969;3970;4041;4106;4251;4252;4500;4501;5341;5570;5663	7;281;635;701;718;1219;1253;2670;2806;3469;3969;4041;4106;4252;4501;5341;5570;5663	112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129		9;10	78;83;143;235;442;562;685;828;842;881;1088;1417;1448;1466;1484;1525;1532;1619		79;141
O08677	O08677	1	1	1	Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain	Kng1	>O08677 Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1	1	1	1	1	1.5	1.5	1.5	73.101	661	661	4				1	0.0049123	5.8103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				61	1459	True	1576	2301	2376	2376	130			131		
O08691	O08691	1	1	1	Arginase-2, mitochondrial	Arg2	>O08691 Arginase-2, mitochondrial OS=Mus musculus OX=10090 GN=Arg2 PE=1 SV=1	1	1	1	1	2	2	2	38.878	354	354	4				1	0.0054945	5.7525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				62	607	True	659	956	986	986	131			56		
O08692	O08692	2	2	2		Ngp	>O08692 Neutrophilic granule protein OS=Mus musculus OX=10090 GN=Ngp PE=1 SV=1	1	2	2	2	13.2	13.2	13.2	19.331	167	167	2.5	1			1	0	12.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				63	2472;2771	True;True	2704;3033	3921;4391	4043;4521	4043;4521	132;133			85;101		
O08709	O08709	10	10	10	Peroxiredoxin-6	Prdx6	>O08709 Peroxiredoxin-6 OS=Mus musculus OX=10090 GN=Prdx6 PE=1 SV=3	1	10	10	10	34.4	34.4	34.4	24.87	224	224	3.11		5	7	7	0	76.523	6019.8	5060.6	5792.9	4062.6	4062	4022.5	6019.8	5060.6	5792.9	4062.6	4062	4022.5	3	3	3	3	3	3	223000000	4				64	23;797;1283;1754;2119;2297;2330;2677;3581;3582	True;True;True;True;True;True;True;True;True;True	23;861;1387;1908;2301;2485;2520;2926;3923;3924;3925	34;35;1244;1245;2013;2014;2783;3345;3346;3347;3598;3599;3654;4226;5616;5617;5618;5619;5620	34;35;1278;1279;2077;2078;2876;3452;3453;3454;3709;3710;3771;4352;5768;5769;5770;5771;5772;5773;5774	34;1279;2078;2876;3453;3709;3771;4352;5768;5771	134;135;136;137;138;139;140;141			56;63;106;141;183;204;209;215		
O08739	O08739	1	1	1	AMP deaminase 3	Ampd3	>O08739 AMP deaminase 3 OS=Mus musculus OX=10090 GN=Ampd3 PE=1 SV=2	1	1	1	1	1	1	1	88.651	766	766	1	1				0.00894	5.583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				65	2021	True	2201	3215	3318	3318	142			730		
O08749	O08749	12	12	12	Dihydrolipoyl dehydrogenase, mitochondrial	Dld	>O08749 Dihydrolipoyl dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Dld PE=1 SV=2	1	12	12	12	26.9	26.9	26.9	54.272	509	509	2.36	12	13	10	9	0	196.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				66	164;199;1506;1548;1618;2290;2293;2434;2590;2767;2860;2880	True;True;True;True;True;True;True;True;True;True;True;True	175;176;177;214;215;1629;1630;1678;1758;1759;2477;2480;2481;2647;2648;2649;2829;2830;3028;3029;3136;3159	256;257;258;259;260;261;262;263;264;311;312;313;314;2382;2383;2384;2454;2455;2456;2457;2571;2572;2573;2574;2575;3585;3589;3590;3591;3592;3593;3594;3832;3833;3834;4086;4087;4088;4089;4385;4386;4387;4520;4554	261;262;263;264;265;266;267;268;269;317;318;319;320;2458;2459;2460;2533;2534;2535;2536;2654;2655;2656;2657;2658;3695;3700;3701;3702;3703;3704;3705;3952;3953;3954;4210;4211;4212;4213;4515;4516;4517;4650;4684	266;319;2460;2534;2657;3695;3704;3952;4213;4517;4650;4684	143;144;145;146;147;148;149;150;151;152;153;154	4;5;6;7;8;147	11;12;13;14	66;104;122;127;146;159;166;277;410;420;430;445	151;160;161;275;426;432	100;123;124;438
O08756	O08756	1	1	1	3-hydroxyacyl-CoA dehydrogenase type-2	Hsd17b10	>O08756 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Mus musculus OX=10090 GN=Hsd17b10 PE=1 SV=4	1	1	1	1	4.2	4.2	4.2	27.418	261	261	2		2			0	14.883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				67	2524	True	2761	4000;4001	4124;4125	4124	155			107		
O08759	O08759	1	1	1	Ubiquitin-protein ligase E3A	Ube3a	>O08759 Ubiquitin-protein ligase E3A OS=Mus musculus OX=10090 GN=Ube3a PE=1 SV=2	1	1	1	1	1	1	1	99.818	870	870	1	1				0	6.6162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				68	1	True	1	1	1	1	156			28		
O08784	O08784	1	1	1	Treacle protein	Tcof1	>O08784 Treacle protein OS=Mus musculus OX=10090 GN=Tcof1 PE=1 SV=1	1	1	1	1	1.2	1.2	1.2	135	1320	1320	3			1		0	12.277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				69	3093	True	3397	4900	5039	5039	157			132		
O08788	O08788	2	2	2	Dynactin subunit 1	Dctn1	>O08788 Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=3	1	2	2	2	1.3	1.3	1.3	141.67	1281	1281	1.33	2	1			0	14.161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				70	2029;3364	True;True	2209;3688	3225;3226;5306	3328;3329;5452	3328;5452	158;159			38;1154		
O08808	O08808	3	3	3	Protein diaphanous homolog 1	Diaph1	>O08808 Protein diaphanous homolog 1 OS=Mus musculus OX=10090 GN=Diaph1 PE=1 SV=1	1	3	3	3	3	3	3	139.34	1255	1255	1.67	2		1		0	51.942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				71	749;2192;3005	True;True;True	812;2376;3300	1181;3460;4754	1214;3569;4892	1214;3569;4892	160;161;162			35;107;193		
O08810	O08810	1	1	1	116 kDa U5 small nuclear ribonucleoprotein component	Eftud2	>O08810 116 kDa U5 small nuclear ribonucleoprotein component OS=Mus musculus OX=10090 GN=Eftud2 PE=1 SV=1	1	1	1	1	0.9	0.9	0.9	109.36	971	971	1	1				0.00083893	6.3291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				72	1889	True	2053	2996	3093	3093	163			645		
O08917	O08917	2	2	2	Flotillin-1	Flot1	>O08917 Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1	1	2	2	2	4	4	4	47.513	428	428	4				2	0	12.404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				73	1499;3196	True;True	1621;3506	2370;5054	2446;5195	2446;5195	164;165			184;246		
O08997	O08997	2	2	2	Copper transport protein ATOX1	Atox1	>O08997 Copper transport protein ATOX1 OS=Mus musculus OX=10090 GN=Atox1 PE=1 SV=1	1	2	2	2	45.6	45.6	45.6	7.3384	68	68	2.33	1		2		0	25.266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				74	2653;3142	True;True	2897;3450	4188;4977;4978	4314;5118;5119	4314;5119	166;167		15	3;60		10
O09000	O09000	2	2	2	Nuclear receptor coactivator 3	Ncoa3	>O09000 Nuclear receptor coactivator 3 OS=Mus musculus OX=10090 GN=Ncoa3 PE=1 SV=2	1	2	2	2	1.6	1.6	1.6	151.57	1398	1398	1.5	1	1			0	15.601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				75	829;1219	True;True	898;1320	1300;1930	1334;1992	1334;1992	168;169			88;609		
O09009	O09009	1	1	1	Beta-1,3-N-acetylglucosaminyltransferase radical fringe	Rfng	>O09009 Beta-1,3-N-acetylglucosaminyltransferase radical fringe OS=Mus musculus OX=10090 GN=Rfng PE=2 SV=1	1	1	1	1	2.4	2.4	2.4	36.925	332	332	2		1			0.00082713	6.2706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				76	3260	True	3578	5148	5290	5290		148			122	
O09061	O09061	1	1	1	Proteasome subunit beta type-1	Psmb1	>O09061 Proteasome subunit beta type-1 OS=Mus musculus OX=10090 GN=Psmb1 PE=1 SV=1	1	1	1	1	3.3	3.3	3.3	26.372	240	240	2.5		1	1		0	6.8791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				77	2459	True	2684;2685	3893;3894	4015;4016	4015	170		16	103		101
O09110	O09110	2	2	2	Dual specificity mitogen-activated protein kinase kinase 3	Map2k3	>O09110 Dual specificity mitogen-activated protein kinase kinase 3 OS=Mus musculus OX=10090 GN=Map2k3 PE=1 SV=2	1	2	2	2	6.1	6.1	6.1	39.296	347	347	2.5		1	1		0	11.623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				78	1311;2000	True;True	1418;2180	2065;3186	2133;3289	2133;3289	171;172		17	93;332		90
O09117	O09117	2	2	2	Synaptophysin-like protein 1	Sypl1	>O09117 Synaptophysin-like protein 1 OS=Mus musculus OX=10090 GN=Sypl1 PE=1 SV=2	1	2	2	2	8.8	8.8	8.8	28.899	261	261	3.33			2	1	0	17.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				79	213;1159	True;True	229;1253	332;1820;1821	338;1875;1876	338;1876	173;174			57;180		
O09131	O09131	4	4	4	Glutathione S-transferase omega-1	Gsto1	>O09131 Glutathione S-transferase omega-1 OS=Mus musculus OX=10090 GN=Gsto1 PE=1 SV=2	1	4	4	4	14.6	14.6	14.6	27.497	240	240	2.86	2		2	3	0	27.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				80	621;1856;2174;3218	True;True;True;True	673;2018;2358;3530;3531	981;2955;3435;3436;5086;5087;5088	1011;3052;3544;3545;5227;5228;5229	1011;3052;3545;5228	175;176;177;178		18;19	43;109;151;152		40;157
O09167	O09167	3	3	3	60S ribosomal protein L21	Rpl21	>O09167 60S ribosomal protein L21 OS=Mus musculus OX=10090 GN=Rpl21 PE=1 SV=3	1	3	3	3	13.1	13.1	13.1	18.562	160	160	2.75	1		2	1	0	19.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				81	380;1203;1482	True;True;True	417;1303;1603	632;1910;2343;2344	652;1972;2418;2419	652;1972;2418	179;180;181		20	55;60;97		52
O09174	O09174	1	1	1	Alpha-methylacyl-CoA racemase	Amacr	>O09174 Alpha-methylacyl-CoA racemase OS=Mus musculus OX=10090 GN=Amacr PE=1 SV=4	1	1	1	1	2.1	2.1	2.1	41.704	381	381	4				1	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			82	2963	True	3253	4692	4825	4825	182			57		
O35074	O35074	2	2	2	Prostacyclin synthase	Ptgis	>O35074 Prostacyclin synthase OS=Mus musculus OX=10090 GN=Ptgis PE=1 SV=1	1	2	2	2	5	5	5	57.046	501	501	3			2		0	27.737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				83	1253;2428	True;True	1355;2640	1970;3823	2032;3943	2032;3943	183;184		21	126;235		125
O35129	O35129	2	2	2	Prohibitin-2	Phb2	>O35129 Prohibitin-2 OS=Mus musculus OX=10090 GN=Phb2 PE=1 SV=1	1	2	2	2	8	8	8	33.296	299	299	2.5		1	1		0	20.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				84	29;251	True;True	29;271	42;416	42;430	42;430	185;186			216;262		
O35143	O35143	5	5	5	ATPase inhibitor, mitochondrial	Atpif1	>O35143 ATPase inhibitor, mitochondrial OS=Mus musculus OX=10090 GN=ATP5IF1 PE=1 SV=2	1	5	5	5	32.1	32.1	32.1	12.159	106	106	2.79	1	3	8	2	0	82.556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				85	605;1354;1594;1795;1841	True;True;True;True;True	657;1462;1730;1731;1732;1953;2002;2003	954;2122;2530;2531;2532;2533;2534;2852;2853;2854;2855;2930;2931;2932	984;2190;2610;2611;2612;2613;2614;2615;2945;2946;2947;2948;3026;3027;3028	984;2190;2613;2948;3026	187;188;189;190	9;10		49;72;83;103	104;105	
O35226	O35226	1	1	1	26S proteasome non-ATPase regulatory subunit 4	Psmd4	>O35226 26S proteasome non-ATPase regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmd4 PE=1 SV=1	1	1	1	1	2.4	2.4	2.4	40.703	376	376	4				1	0	7.0191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				86	3318	True	3637	5233	5375	5375	191			98		
O35286	O35286	2	2	2	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	Dhx15	>O35286 Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Mus musculus OX=10090 GN=Dhx15 PE=1 SV=2	1	2	2	2	2.4	2.4	2.4	91.006	795	795	2.33		2	1		0	13.988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				87	2140;3747	True;True	2323;4105	3385;3386;5858	3494;3495;6015	3495;6015	192;193			17;132		
O35295;Q8R4E6	O35295;Q8R4E6	1;1	1;1	1;1	Transcriptional activator protein Pur-beta;Purine-rich element-binding protein gamma	Purb;Purg	>O35295 Transcriptional activator protein Pur-beta OS=Mus musculus OX=10090 GN=Purb PE=1 SV=3;>Q8R4E6 Purine-rich element-binding protein gamma OS=Mus musculus OX=10090 GN=Purg PE=1 SV=1	2	1	1	1	2.2	2.2	2.2	33.901	324	324;350	3			1		0.0029963	5.9708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				88	2101	True	2283	3322	3429	3429	194			142		
Q99NE9;P41778;O35984;O35317	Q99NE9;P41778;O35984;O35317	1;1;1;1	1;1;1;1	1;1;1;1	Pre-B-cell leukemia transcription factor 4;Pre-B-cell leukemia transcription factor 1;Pre-B-cell leukemia transcription factor 2;Pre-B-cell leukemia transcription factor 3	Pbx4;Pbx1;Pbx2;Pbx3	>Q99NE9 Pre-B-cell leukemia transcription factor 4 OS=Mus musculus OX=10090 GN=Pbx4 PE=2 SV=2;>P41778 Pre-B-cell leukemia transcription factor 1 OS=Mus musculus OX=10090 GN=Pbx1 PE=1 SV=2;>O35984 Pre-B-cell leukemia transcription factor 2 OS=Mus musculus O	4	1	1	1	2.1	2.1	2.1	41.961	378	378;430;430;434	2		1			0.0023981	6.1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				89	1775	True	1932	2818	2911	2911	195			49		
O35343	O35343	1	1	1	Importin subunit alpha-3	Kpna4	>O35343 Importin subunit alpha-3 OS=Mus musculus OX=10090 GN=Kpna4 PE=1 SV=1	1	1	1	1	1.3	1.3	1.3	57.922	521	521	3			1		0.0083548	5.5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				90	425	True	467	700	725	725	196			47		
O35381;Q64G17	O35381;Q64G17	2;1	2;1	2;1	Acidic leucine-rich nuclear phosphoprotein 32 family member A;Putative acidic leucine-rich nuclear phosphoprotein 32 family member C	Anp32a;Anp32c	>O35381 Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Mus musculus OX=10090 GN=Anp32a PE=1 SV=1;>Q64G17 Putative acidic leucine-rich nuclear phosphoprotein 32 family member C OS=Mus musculus OX=10090 GN=Anp32c PE=2 SV=3	2	2	2	2	8.1	8.1	8.1	28.537	247	247;123	3			2		0	14.768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				91	518;1396	True;True	562;1507	819;2191	848;2262	848;2262	197;198			99;110		
O35382	O35382	2	2	2	Exocyst complex component 4	Exoc4	>O35382 Exocyst complex component 4 OS=Mus musculus OX=10090 GN=Exoc4 PE=1 SV=2	1	2	2	2	1.5	1.5	1.5	110.54	975	975	3		1		1	0	12.052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				92	1602;2163	True;True	1741;2346	2550;3418	2633;3527	2633;3527	199;200			184;869		
O35459	O35459	4	4	4	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	Ech1	>O35459 Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Mus musculus OX=10090 GN=Ech1 PE=1 SV=1	1	4	4	4	11.3	11.3	11.3	36.118	327	327	3.17			5	1	0	29.413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				93	508;1438;3079;3724	True;True;True;True	551;1552;1553;3381;4080	804;805;2260;2261;4875;5828	833;834;2331;2332;5014;5985	833;2332;5014;5985	201;202;203;204	149	22	76;147;150;316	70	314
P28076;O35522	P28076;O35522	1;1	1;1	1;1	Proteasome subunit beta type-9	Psmb9	>P28076 Proteasome subunit beta type-9 OS=Mus musculus OX=10090 GN=Psmb9 PE=1 SV=1;>O35522 Proteasome subunit beta type-9 OS=Mus musculus bactrianus OX=35531 GN=Psmb9 PE=1 SV=1	2	1	1	1	3.2	3.2	3.2	23.396	219	219;219	4				1	0.0029412	5.9281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				94	2515	True	2751	3984	4107	4107	205			109		
O35544	O35544	1	1	1	Excitatory amino acid transporter 4	Slc1a6	>O35544 Excitatory amino acid transporter 4 OS=Mus musculus OX=10090 GN=Slc1a6 PE=1 SV=1	1	1	1	1	1.4	1.4	1.4	60.784	561	561	3			1		0.009901	5.4813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				95	1251	True	1353	1968	2030	2030	206			157		
O35566	O35566	2	2	2	CD151 antigen	Cd151	>O35566 CD151 antigen OS=Mus musculus OX=10090 GN=Cd151 PE=1 SV=2	1	2	2	2	6.3	6.3	6.3	28.246	253	253	2	2			1	0	11.707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				96	1035;3229	True;True	1119;3544	1625;1626;5104	1664;1665;5245	1664;5245	207;208		23	7;194		188
O35593	O35593	1	1	1	26S proteasome non-ATPase regulatory subunit 14	Psmd14	>O35593 26S proteasome non-ATPase regulatory subunit 14 OS=Mus musculus OX=10090 GN=Psmd14 PE=1 SV=2	1	1	1	1	2.9	2.9	2.9	34.577	310	310	4				1	0.00081967	6.2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				97	1166	True	1262	1834	1889	1889	209			154		
O35638	O35638	2	1	1	Cohesin subunit SA-2	Stag2	>O35638 Cohesin subunit SA-2 OS=Mus musculus OX=10090 GN=Stag2 PE=1 SV=3	1	2	1	1	1.3	0.6	0.6	141.28	1231	1231	2		1			0.0028965	5.8904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				98	2713;3499	False;True	2964;3833	4274;5494	4400;5644	4400;5644	210;211			551;912		
